evicted_keys 0 keyspace_hits 0 keyspace_misses 0 used_memory 1187528 maxmemory 67108864 
evicted_keys 10 keyspace_hits 6313 keyspace_misses 35112 used_memory 64580288 maxmemory 67108864 
evicted_keys 26 keyspace_hits 16026 keyspace_misses 58584 used_memory 54714104 maxmemory 67108864 
evicted_keys 44 keyspace_hits 24851 keyspace_misses 82557 used_memory 60811176 maxmemory 67108864 
evicted_keys 50 keyspace_hits 34682 keyspace_misses 106856 used_memory 57107640 maxmemory 67108864 
evicted_keys 68 keyspace_hits 44951 keyspace_misses 129870 used_memory 61729120 maxmemory 67108864 
evicted_keys 80 keyspace_hits 54853 keyspace_misses 154287 used_memory 61827648 maxmemory 67108864 
evicted_keys 101 keyspace_hits 63111 keyspace_misses 182050 used_memory 62515752 maxmemory 67108864 
evicted_keys 116 keyspace_hits 72643 keyspace_misses 204030 used_memory 61139424 maxmemory 67108864 
evicted_keys 132 keyspace_hits 81606 keyspace_misses 228822 used_memory 57795928 maxmemory 67108864 
evicted_keys 139 keyspace_hits 90794 keyspace_misses 252553 used_memory 59664384 maxmemory 67108864 
evicted_keys 157 keyspace_hits 99159 keyspace_misses 280813 used_memory 63958336 maxmemory 67108864 
evicted_keys 183 keyspace_hits 107572 keyspace_misses 308521 used_memory 57402248 maxmemory 67108864 
evicted_keys 203 keyspace_hits 116197 keyspace_misses 335264 used_memory 57304080 maxmemory 67108864 
evicted_keys 225 keyspace_hits 124830 keyspace_misses 361509 used_memory 57042192 maxmemory 67108864 
evicted_keys 241 keyspace_hits 133835 keyspace_misses 385193 used_memory 56616056 maxmemory 67108864 
evicted_keys 256 keyspace_hits 143453 keyspace_misses 406074 used_memory 60319424 maxmemory 67108864 
evicted_keys 294 keyspace_hits 152245 keyspace_misses 431730 used_memory 60418032 maxmemory 67108864 
evicted_keys 309 keyspace_hits 161515 keyspace_misses 454772 used_memory 62876536 maxmemory 67108864 
evicted_keys 326 keyspace_hits 170697 keyspace_misses 478263 used_memory 60942864 maxmemory 67108864 
