1 evicted_keys 0 keyspace_hits 0 keyspace_misses 0 used_memory 1229304 maxmemory 67108864 
2 evicted_keys 13 keyspace_hits 6685 keyspace_misses 33557 used_memory 60057584 maxmemory 67108864 
3 evicted_keys 29 keyspace_hits 14409 keyspace_misses 65794 used_memory 57861400 maxmemory 67108864 
4 evicted_keys 49 keyspace_hits 21701 keyspace_misses 100701 used_memory 60778496 maxmemory 67108864 
5 evicted_keys 67 keyspace_hits 29841 keyspace_misses 130703 used_memory 57566272 maxmemory 67108864 
6 evicted_keys 81 keyspace_hits 38708 keyspace_misses 156751 used_memory 58812736 maxmemory 67108864 
7 evicted_keys 107 keyspace_hits 46790 keyspace_misses 186192 used_memory 56386384 maxmemory 67108864 
8 evicted_keys 124 keyspace_hits 54909 keyspace_misses 215466 used_memory 65268928 maxmemory 67108864 
9 evicted_keys 142 keyspace_hits 64957 keyspace_misses 235328 used_memory 61270056 maxmemory 67108864 
10 evicted_keys 163 keyspace_hits 74165 keyspace_misses 258546 used_memory 59073840 maxmemory 67108864 
11 evicted_keys 182 keyspace_hits 83027 keyspace_misses 283927 used_memory 63204088 maxmemory 67108864 
12 evicted_keys 208 keyspace_hits 92686 keyspace_misses 305115 used_memory 61729312 maxmemory 67108864 
13 evicted_keys 229 keyspace_hits 102257 keyspace_misses 326921 used_memory 63728912 maxmemory 67108864 
14 evicted_keys 248 keyspace_hits 111484 keyspace_misses 350344 used_memory 58090832 maxmemory 67108864 
15 evicted_keys 271 keyspace_hits 121246 keyspace_misses 370083 used_memory 57533552 maxmemory 67108864 
16 evicted_keys 297 keyspace_hits 130842 keyspace_misses 391908 used_memory 58057760 maxmemory 67108864 
17 evicted_keys 314 keyspace_hits 139956 keyspace_misses 415824 used_memory 58090808 maxmemory 67108864 
18 evicted_keys 329 keyspace_hits 150160 keyspace_misses 434712 used_memory 63367728 maxmemory 67108864 
19 evicted_keys 346 keyspace_hits 159759 keyspace_misses 456745 used_memory 60483568 maxmemory 67108864 
20 evicted_keys 372 keyspace_hits 168477 keyspace_misses 482359 used_memory 60647496 maxmemory 67108864 
21 evicted_keys 401 keyspace_hits 178107 keyspace_misses 504093 used_memory 59369112 maxmemory 67108864 
22 evicted_keys 412 keyspace_hits 187438 keyspace_misses 527245 used_memory 58680952 maxmemory 67108864 
23 evicted_keys 429 keyspace_hits 196913 keyspace_misses 549546 used_memory 63138528 maxmemory 67108864 
24 evicted_keys 468 keyspace_hits 205867 keyspace_misses 574730 used_memory 58845464 maxmemory 67108864 
25 evicted_keys 485 keyspace_hits 215056 keyspace_misses 598859 used_memory 62286440 maxmemory 67108864 
26 evicted_keys 510 keyspace_hits 224591 keyspace_misses 620614 used_memory 60483416 maxmemory 67108864 
