1 evicted_keys 0 keyspace_hits 0 keyspace_misses 0 used_memory 1897528 maxmemory 67108864 
2 evicted_keys 23 keyspace_hits 5373 keyspace_misses 40649 used_memory 54026936 maxmemory 67108864 
3 evicted_keys 31 keyspace_hits 13225 keyspace_misses 70981 used_memory 61729344 maxmemory 67108864 
4 evicted_keys 44 keyspace_hits 21745 keyspace_misses 98412 used_memory 61335784 maxmemory 67108864 
5 evicted_keys 68 keyspace_hits 29933 keyspace_misses 126666 used_memory 58058528 maxmemory 67108864 
6 evicted_keys 84 keyspace_hits 37417 keyspace_misses 158897 used_memory 58320168 maxmemory 67108864 
7 evicted_keys 111 keyspace_hits 45596 keyspace_misses 186760 used_memory 53535336 maxmemory 67108864 
8 evicted_keys 130 keyspace_hits 53851 keyspace_misses 214509 used_memory 63072672 maxmemory 67108864 
9 evicted_keys 151 keyspace_hits 61629 keyspace_misses 244670 used_memory 60287360 maxmemory 67108864 
10 evicted_keys 164 keyspace_hits 70163 keyspace_misses 270173 used_memory 58352472 maxmemory 67108864 
11 evicted_keys 194 keyspace_hits 78994 keyspace_misses 294614 used_memory 57369640 maxmemory 67108864 
12 evicted_keys 204 keyspace_hits 87374 keyspace_misses 321738 used_memory 61597968 maxmemory 67108864 
13 evicted_keys 224 keyspace_hits 97020 keyspace_misses 342756 used_memory 62056560 maxmemory 67108864 
14 evicted_keys 244 keyspace_hits 105363 keyspace_misses 369810 used_memory 59238296 maxmemory 67108864 
15 evicted_keys 266 keyspace_hits 113606 keyspace_misses 396397 used_memory 58025504 maxmemory 67108864 
16 evicted_keys 285 keyspace_hits 125960 keyspace_misses 433260 used_memory 60811552 maxmemory 67108864 
17 evicted_keys 305 keyspace_hits 135461 keyspace_misses 454847 used_memory 62712720 maxmemory 67108864 
18 evicted_keys 326 keyspace_hits 144335 keyspace_misses 479233 used_memory 63597608 maxmemory 67108864 
19 evicted_keys 343 keyspace_hits 153204 keyspace_misses 503571 used_memory 56190576 maxmemory 67108864 
20 evicted_keys 354 keyspace_hits 162137 keyspace_misses 526711 used_memory 57763744 maxmemory 67108864 
21 evicted_keys 375 keyspace_hits 170554 keyspace_misses 553525 used_memory 58222192 maxmemory 67108864 
22 evicted_keys 396 keyspace_hits 179852 keyspace_misses 575361 used_memory 57992064 maxmemory 67108864 
23 evicted_keys 412 keyspace_hits 189022 keyspace_misses 597794 used_memory 61041144 maxmemory 67108864 
24 evicted_keys 443 keyspace_hits 198082 keyspace_misses 620881 used_memory 55764008 maxmemory 67108864 
25 evicted_keys 450 keyspace_hits 207520 keyspace_misses 641879 used_memory 58058120 maxmemory 67108864 
26 evicted_keys 472 keyspace_hits 216911 keyspace_misses 663331 used_memory 64941376 maxmemory 67108864 
27 evicted_keys 493 keyspace_hits 224868 keyspace_misses 690709 used_memory 56550624 maxmemory 67108864 
28 evicted_keys 507 keyspace_hits 233808 keyspace_misses 714384 used_memory 57435704 maxmemory 67108864 
29 evicted_keys 533 keyspace_hits 243425 keyspace_misses 735110 used_memory 59861032 maxmemory 67108864 
30 evicted_keys 546 keyspace_hits 252146 keyspace_misses 759870 used_memory 57566632 maxmemory 67108864 
31 evicted_keys 567 keyspace_hits 261825 keyspace_misses 779877 used_memory 60287256 maxmemory 67108864 
32 evicted_keys 579 keyspace_hits 271246 keyspace_misses 801149 used_memory 61991760 maxmemory 67108864 
33 evicted_keys 597 keyspace_hits 279697 keyspace_misses 827506 used_memory 56780088 maxmemory 67108864 
34 evicted_keys 604 keyspace_hits 288715 keyspace_misses 851242 used_memory 59074104 maxmemory 67108864 
35 evicted_keys 622 keyspace_hits 298025 keyspace_misses 873414 used_memory 63237296 maxmemory 67108864 
36 evicted_keys 635 keyspace_hits 307496 keyspace_misses 893886 used_memory 61074072 maxmemory 67108864 
37 evicted_keys 641 keyspace_hits 317282 keyspace_misses 913250 used_memory 60320256 maxmemory 67108864 
38 evicted_keys 656 keyspace_hits 326071 keyspace_misses 937724 used_memory 57665136 maxmemory 67108864 
39 evicted_keys 683 keyspace_hits 335707 keyspace_misses 957735 used_memory 58779280 maxmemory 67108864 
40 evicted_keys 710 keyspace_hits 345600 keyspace_misses 976225 used_memory 61008360 maxmemory 67108864 
41 evicted_keys 734 keyspace_hits 355284 keyspace_misses 996287 used_memory 57632216 maxmemory 67108864 
42 evicted_keys 744 keyspace_hits 365069 keyspace_misses 1015702 used_memory 59336744 maxmemory 67108864 
43 evicted_keys 758 keyspace_hits 375155 keyspace_misses 1034024 used_memory 60156360 maxmemory 67108864 
44 evicted_keys 777 keyspace_hits 384779 keyspace_misses 1054518 used_memory 59467640 maxmemory 67108864 
45 evicted_keys 798 keyspace_hits 394266 keyspace_misses 1075325 used_memory 56746904 maxmemory 67108864 
46 evicted_keys 806 keyspace_hits 404034 keyspace_misses 1094824 used_memory 59500544 maxmemory 67108864 
47 evicted_keys 826 keyspace_hits 413818 keyspace_misses 1114129 used_memory 58681016 maxmemory 67108864 
48 evicted_keys 855 keyspace_hits 423281 keyspace_misses 1134998 used_memory 59401904 maxmemory 67108864 
49 evicted_keys 877 keyspace_hits 432308 keyspace_misses 1156892 used_memory 60581848 maxmemory 67108864 
50 evicted_keys 897 keyspace_hits 441599 keyspace_misses 1178757 used_memory 62089872 maxmemory 67108864 
51 evicted_keys 911 keyspace_hits 451768 keyspace_misses 1196508 used_memory 60189016 maxmemory 67108864 
52 evicted_keys 932 keyspace_hits 461826 keyspace_misses 1214519 used_memory 62548408 maxmemory 67108864 
53 evicted_keys 945 keyspace_hits 471607 keyspace_misses 1233895 used_memory 57697896 maxmemory 67108864 
54 evicted_keys 953 keyspace_hits 481169 keyspace_misses 1253996 used_memory 61925792 maxmemory 67108864 
55 evicted_keys 965 keyspace_hits 491406 keyspace_misses 1270445 used_memory 55337648 maxmemory 67108864 
56 evicted_keys 986 keyspace_hits 501069 keyspace_misses 1290585 used_memory 64416896 maxmemory 67108864 
57 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 39112528 maxmemory 67108864 
58 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
59 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
60 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
61 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
62 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
63 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
64 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
65 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
66 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
67 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
68 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
69 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
70 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
71 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
72 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
73 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
74 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
75 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
76 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
77 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
78 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
79 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
80 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
81 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
82 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
83 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
84 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
85 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
86 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
87 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
88 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
89 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
90 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
91 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
92 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
93 evicted_keys 1003 keyspace_hits 510712 keyspace_misses 1307288 used_memory 2164840 maxmemory 67108864 
