1 396196.53
10 1103752.75
50 1126126.12
100 1144164.75
200 1121076.25
300 1106194.75
400 1072961.38
500 1059322.00
600 1079913.62
700 1070663.75
800 1079913.62
900 1059322.00
1000 1063829.75
